,Horsepower in kW,Urban consumption in l/100km,Rural consumption in l/100km,Mixed consumption in l/100km,Weight in kg,energy
16116,120.0,7.6,6.5,6.9,2585,A
16117,120.0,7.6,6.5,6.9,2585,A
16118,120.0,7.7,6.6,7.0,2815,A
16119,120.0,7.7,6.6,7.0,2815,A
16120,120.0,7.6,6.5,6.9,2585,A
16121,120.0,7.6,6.5,6.9,2585,A
16122,120.0,7.6,6.5,6.9,2866,A+
16123,120.0,7.6,6.5,6.9,2866,A+
16124,120.0,7.3,6.2,6.6,2585,A
16125,120.0,7.3,6.2,6.6,2585,A
16126,120.0,7.3,6.2,6.6,2866,A+
16127,120.0,7.3,6.2,6.6,2866,A+
16128,120.0,8.6,6.4,7.2,2355,B
16129,120.0,8.6,6.4,7.2,2585,A
16130,120.0,8.3,6.1,6.9,2355,B
16131,120.0,8.3,6.1,6.9,2585,A
16132,120.0,8.2,6.2,6.9,2585,A
16133,120.0,8.2,6.2,6.9,2859,A+
16134,120.0,7.9,5.9,6.6,2585,A
16135,120.0,7.9,5.9,6.6,2859,A+
16136,120.0,9.0,6.5,7.4,2355,B
16137,120.0,9.0,6.5,7.4,2585,B
16138,120.0,9.1,6.6,7.5,2815,A
16139,120.0,8.6,6.2,7.1,2355,B
16140,120.0,8.6,6.2,7.1,2585,A
16141,120.0,8.7,6.3,7.2,2815,A
16142,120.0,8.7,6.4,7.2,2585,A
16143,120.0,8.7,6.4,7.2,2859,A
16144,120.0,8.5,6.1,6.9,2585,A
16145,120.0,8.5,6.1,6.9,2859,A+
16146,120.0,9.4,6.7,7.7,2355,C
16147,120.0,9.4,6.7,7.7,2355,C
16148,120.0,9.4,6.7,7.7,2585,B
16149,120.0,9.4,6.7,7.7,2585,B
16150,120.0,9.5,6.8,7.8,2815,A
16151,120.0,9.5,6.8,7.8,2815,A
16152,120.0,9.0,6.5,7.4,2355,B
16153,120.0,9.0,6.5,7.4,2355,B
16154,120.0,9.0,6.5,7.4,2585,B
16155,120.0,9.0,6.5,7.4,2585,B
16156,120.0,9.1,6.5,7.5,2815,A
16157,120.0,9.1,6.5,7.5,2815,A
16158,120.0,9.2,6.5,7.5,2585,B
16159,120.0,9.2,6.5,7.5,2585,B
16160,120.0,9.2,6.5,7.5,2859,A
16161,120.0,9.2,6.5,7.5,2859,A
16162,120.0,8.9,6.2,7.2,2585,A
16163,120.0,8.9,6.2,7.2,2585,A
16164,120.0,8.9,6.2,7.2,2859,A
16165,120.0,8.9,6.2,7.2,2859,A
16166,120.0,8.0,6.6,7.1,2355,B
16167,120.0,8.0,6.6,7.1,2585,A
16168,120.0,8.1,6.7,7.2,2815,A
16169,120.0,7.7,6.3,6.8,2355,B
16170,120.0,7.7,6.3,6.8,2585,A
16171,120.0,7.8,6.4,6.9,2815,A+
16172,120.0,7.6,6.4,6.8,2585,A
16173,120.0,7.6,6.4,6.8,2859,A+
16174,120.0,7.3,6.1,6.5,2585,A
16175,120.0,7.3,6.1,6.5,2859,A+
16176,120.0,7.9,6.7,7.2,2355,B
16177,120.0,7.9,6.7,7.2,2355,B
16178,120.0,7.9,6.7,7.2,2585,A
16179,120.0,7.9,6.7,7.2,2585,A
16180,120.0,8.1,6.9,7.3,2815,A
16181,120.0,8.1,6.9,7.3,2815,A
16182,120.0,7.6,6.5,6.9,2355,B
16183,120.0,7.6,6.5,6.9,2355,B
16184,120.0,7.6,6.5,6.9,2585,A
16185,120.0,7.6,6.5,6.9,2585,A
16186,120.0,7.7,6.6,7.0,2815,A
16187,120.0,7.7,6.6,7.0,2815,A
16188,120.0,7.6,6.5,6.9,2585,A
16189,120.0,7.6,6.5,6.9,2585,A
16190,120.0,7.6,6.5,6.9,2859,A+
16191,120.0,7.6,6.5,6.9,2859,A+
16192,120.0,7.3,6.2,6.6,2585,A
16193,120.0,7.3,6.2,6.6,2585,A
16194,120.0,7.3,6.2,6.6,2859,A+
16195,120.0,7.3,6.2,6.6,2859,A+
16196,120.0,8.6,6.1,7.0,2185,B
16197,120.0,8.6,6.4,7.2,2355,B
16198,120.0,8.6,6.4,7.2,2585,A
16199,120.0,8.2,5.8,6.7,2185,B
16200,120.0,8.3,6.1,6.9,2355,B
16201,120.0,8.3,6.1,6.9,2585,A
16202,120.0,8.2,6.2,6.9,2585,A
16203,120.0,8.2,6.2,6.9,2859,A+
16204,120.0,7.9,5.9,6.6,2585,A
16205,120.0,7.9,5.9,6.6,2859,A+
16206,120.0,9.0,6.3,7.3,2185,C
16207,120.0,9.0,6.5,7.4,2355,B
16208,120.0,9.0,6.5,7.4,2585,B
16209,120.0,9.1,6.6,7.5,2815,A
16210,120.0,8.6,6.0,7.0,2185,B
16211,120.0,8.6,6.2,7.1,2355,B
16212,120.0,8.6,6.2,7.1,2585,A
16213,120.0,8.7,6.3,7.2,2815,A
16214,120.0,8.7,6.4,7.2,2585,A
16215,120.0,8.7,6.4,7.2,2859,A
16216,120.0,8.5,6.1,6.9,2585,A
16217,120.0,8.5,6.1,6.9,2859,A+
16218,120.0,9.4,6.5,7.6,2185,C
16219,120.0,9.4,6.5,7.6,2185,C
16220,120.0,9.4,6.7,7.7,2355,C
16221,120.0,9.4,6.7,7.7,2355,C
16222,120.0,9.4,6.7,7.7,2585,B
16223,120.0,9.4,6.7,7.7,2585,B
16224,120.0,9.5,6.8,7.8,2815,A
16225,120.0,9.5,6.8,7.8,2815,A
16226,120.0,9.0,6.3,7.3,2185,C
16227,120.0,9.0,6.3,7.3,2185,C
16228,120.0,9.0,6.5,7.4,2355,B
16229,120.0,9.0,6.5,7.4,2355,B
16230,120.0,9.0,6.5,7.4,2585,B
16231,120.0,9.0,6.5,7.4,2585,B
16232,120.0,9.1,6.5,7.5,2815,A
16233,120.0,9.1,6.5,7.5,2815,A
16234,120.0,9.2,6.5,7.5,2585,B
16235,120.0,9.2,6.5,7.5,2585,B
16236,120.0,9.2,6.5,7.5,2859,A
16237,120.0,9.2,6.5,7.5,2859,A
16238,120.0,8.9,6.2,7.2,2585,A
16239,120.0,8.9,6.2,7.2,2585,A
16240,120.0,8.9,6.2,7.2,2859,A
16241,120.0,8.9,6.2,7.2,2859,A
16242,120.0,8.0,6.4,7.0,2185,B
16243,120.0,8.0,6.6,7.1,2355,B
16244,120.0,8.0,6.6,7.1,2585,A
16245,120.0,8.1,6.7,7.2,2815,A
16246,120.0,7.6,6.2,6.7,2185,B
16247,120.0,7.7,6.3,6.8,2355,B
16248,120.0,7.7,6.3,6.8,2585,A
16249,120.0,7.8,6.4,6.9,2815,A+
16250,120.0,7.6,6.4,6.8,2585,A
16251,120.0,7.6,6.4,6.8,2859,A+
16252,120.0,7.3,6.1,6.5,2585,A
16253,120.0,7.3,6.1,6.5,2859,A+
16254,120.0,7.7,6.6,7.0,2185,B
16255,120.0,7.7,6.6,7.0,2185,B
16256,120.0,7.9,6.7,7.2,2355,B
16257,120.0,7.9,6.7,7.2,2355,B
16258,120.0,7.9,6.7,7.2,2585,A
16259,120.0,7.9,6.7,7.2,2585,A
16260,120.0,8.1,6.9,7.3,2815,A
16261,120.0,8.1,6.9,7.3,2815,A
16262,120.0,7.4,6.3,6.7,2185,B
16263,120.0,7.4,6.3,6.7,2185,B
16264,120.0,7.6,6.5,6.9,2355,B
16265,120.0,7.6,6.5,6.9,2355,B
16266,120.0,7.6,6.5,6.9,2585,A
16267,120.0,7.6,6.5,6.9,2585,A
16268,120.0,7.7,6.6,7.0,2815,A
16269,120.0,7.7,6.6,7.0,2815,A
16270,120.0,7.6,6.5,6.9,2585,A
16271,120.0,7.6,6.5,6.9,2585,A
16272,120.0,7.6,6.5,6.9,2859,A+
16273,120.0,7.6,6.5,6.9,2859,A+
16274,120.0,7.3,6.2,6.6,2585,A
16275,120.0,7.3,6.2,6.6,2585,A
16276,120.0,7.3,6.2,6.6,2859,A+
16277,120.0,7.3,6.2,6.6,2859,A+
16278,120.0,8.6,6.4,7.2,2585,A
16279,120.0,8.3,6.1,6.9,2585,A
16280,120.0,8.2,6.2,6.9,2585,A
16281,120.0,8.2,6.2,6.9,2899,A+
16282,120.0,7.9,5.9,6.6,2585,A
16283,120.0,7.9,5.9,6.6,2899,A+
16284,120.0,9.0,6.5,7.4,2585,B
16285,120.0,9.1,6.6,7.5,2815,A
16286,120.0,8.6,6.2,7.1,2585,A
16287,120.0,8.7,6.3,7.2,2815,A
16288,120.0,8.7,6.4,7.2,2585,A
16289,120.0,8.7,6.4,7.2,2899,A+
16290,120.0,8.5,6.1,6.9,2585,A
16291,120.0,8.5,6.1,6.9,2899,A+
16292,120.0,9.4,6.7,7.7,2585,B
16293,120.0,9.4,6.7,7.7,2585,B
16294,120.0,9.5,6.8,7.8,2815,A
16295,120.0,9.5,6.8,7.8,2815,A
16296,120.0,9.0,6.5,7.4,2585,B
16297,120.0,9.0,6.5,7.4,2585,B
16298,120.0,9.1,6.5,7.5,2815,A
16299,120.0,9.1,6.5,7.5,2815,A
16300,120.0,9.2,6.5,7.5,2585,B
16301,120.0,9.2,6.5,7.5,2585,B
16302,120.0,9.2,6.5,7.5,2899,A
16303,120.0,9.2,6.5,7.5,2899,A
16304,120.0,8.9,6.2,7.2,2585,A
16305,120.0,8.9,6.2,7.2,2585,A
16306,120.0,8.9,6.2,7.2,2899,A+
16307,120.0,8.9,6.2,7.2,2899,A+
16308,120.0,8.0,6.6,7.1,2585,A
16309,120.0,8.1,6.7,7.2,2815,A
16310,120.0,7.7,6.3,6.8,2585,A
16311,120.0,7.8,6.4,6.9,2815,A+
16312,120.0,7.6,6.4,6.8,2585,A
16313,120.0,7.6,6.4,6.8,2899,A+
16314,120.0,7.3,6.1,6.5,2585,A
16315,120.0,7.3,6.1,6.5,2899,A+
16316,120.0,7.9,6.7,7.2,2585,A
16317,120.0,7.9,6.7,7.2,2585,A
16318,120.0,8.1,6.9,7.3,2815,A
16319,120.0,8.1,6.9,7.3,2815,A
16320,120.0,7.6,6.5,6.9,2585,A
16321,120.0,7.6,6.5,6.9,2585,A
16322,120.0,7.7,6.6,7.0,2815,A
16323,120.0,7.7,6.6,7.0,2815,A
16324,120.0,7.6,6.5,6.9,2585,A
16325,120.0,7.6,6.5,6.9,2585,A
16326,120.0,7.6,6.5,6.9,2899,A+
16327,120.0,7.6,6.5,6.9,2899,A+
16328,120.0,7.3,6.2,6.6,2585,A
16329,120.0,7.3,6.2,6.6,2585,A
16330,120.0,7.3,6.2,6.6,2899,A+
16331,120.0,7.3,6.2,6.6,2899,A+
16332,140.0,12.6,7.2,9.2,2585,C
16333,140.0,12.7,7.3,9.3,2859,C
16334,140.0,11.6,7.2,8.8,2585,C
16335,140.0,11.7,7.3,8.9,2859,B
16336,140.0,13.1,7.5,9.6,2585,D
16337,140.0,13.1,7.5,9.6,2585,D
16338,140.0,13.3,7.6,9.7,2859,C
16339,140.0,13.3,7.6,9.7,2859,C
16340,140.0,12.1,7.5,9.2,2585,C
16341,140.0,12.1,7.5,9.2,2585,C
16342,140.0,12.3,7.6,9.3,2859,C
16343,140.0,12.3,7.6,9.3,2859,C
16344,140.0,10.9,7.4,8.7,2585,C
16345,140.0,10.9,7.4,8.7,2585,C
16346,140.0,11.1,7.5,8.8,2859,B
16347,140.0,11.1,7.5,8.8,2859,B
16348,140.0,9.5,7.4,8.2,2585,B
16349,140.0,9.5,7.4,8.2,2585,B
16350,140.0,9.6,7.5,8.3,2859,B
16351,140.0,9.6,7.5,8.3,2859,B
16352,140.0,11.1,7.5,8.8,2585,C
16353,140.0,11.1,7.5,8.8,2585,C
16354,140.0,11.2,7.6,8.9,2859,B
16355,140.0,11.2,7.6,8.9,2859,B
16356,140.0,9.6,7.5,8.3,2585,B
16357,140.0,9.6,7.5,8.3,2585,B
16358,140.0,9.7,7.6,8.4,2859,B
16359,140.0,9.7,7.6,8.4,2859,B
16360,140.0,12.6,7.2,9.2,2585,C
16361,140.0,12.7,7.3,9.3,2859,C
16362,140.0,11.6,7.2,8.8,2585,C
16363,140.0,11.7,7.3,8.9,2859,B
16364,140.0,13.1,7.5,9.6,2585,D
16365,140.0,13.1,7.5,9.6,2585,D
16366,140.0,13.3,7.6,9.7,2859,C
16367,140.0,13.3,7.6,9.7,2859,C
16368,140.0,12.1,7.5,9.2,2585,C
16369,140.0,12.1,7.5,9.2,2585,C
16370,140.0,12.3,7.6,9.3,2859,C
16371,140.0,12.3,7.6,9.3,2859,C
16372,140.0,10.9,7.4,8.7,2585,C
16373,140.0,10.9,7.4,8.7,2585,C
16374,140.0,11.1,7.5,8.8,2859,B
16375,140.0,11.1,7.5,8.8,2859,B
16376,140.0,9.5,7.4,8.2,2585,B
16377,140.0,9.5,7.4,8.2,2585,B
16378,140.0,9.6,7.5,8.3,2859,B
16379,140.0,9.6,7.5,8.3,2859,B
16380,140.0,11.1,7.5,8.8,2585,C
16381,140.0,11.1,7.5,8.8,2585,C
16382,140.0,11.2,7.6,8.9,2859,B
16383,140.0,11.2,7.6,8.9,2859,B
16384,140.0,9.6,7.5,8.3,2585,B
16385,140.0,9.6,7.5,8.3,2585,B
16386,140.0,9.7,7.6,8.4,2859,B
16387,140.0,9.7,7.6,8.4,2859,B
16388,140.0,12.6,7.2,9.2,2585,C
16389,140.0,12.7,7.3,9.3,2859,C
16390,140.0,11.6,7.2,8.8,2585,C
16391,140.0,11.7,7.3,8.9,2859,B
16392,140.0,13.1,7.5,9.6,2585,D
16393,140.0,13.1,7.5,9.6,2585,D
16394,140.0,13.3,7.6,9.7,2859,C
16395,140.0,13.3,7.6,9.7,2859,C
16396,140.0,12.1,7.5,9.2,2585,C
16397,140.0,12.1,7.5,9.2,2585,C
16398,140.0,12.3,7.6,9.3,2859,C
16399,140.0,12.3,7.6,9.3,2859,C
16400,140.0,10.9,7.4,8.7,2585,C
16401,140.0,10.9,7.4,8.7,2585,C
16402,140.0,11.1,7.5,8.8,2859,B
16403,140.0,11.1,7.5,8.8,2859,B
16404,140.0,9.5,7.4,8.2,2585,B
16405,140.0,9.5,7.4,8.2,2585,B
16406,140.0,9.6,7.5,8.3,2859,B
16407,140.0,9.6,7.5,8.3,2859,B
16408,140.0,11.1,7.5,8.8,2585,C
16409,140.0,11.1,7.5,8.8,2585,C
16410,140.0,11.2,7.6,8.9,2859,B
16411,140.0,11.2,7.6,8.9,2859,B
16412,140.0,9.6,7.5,8.3,2585,B
16413,140.0,9.6,7.5,8.3,2585,B
16414,140.0,9.7,7.6,8.4,2859,B
16415,140.0,9.7,7.6,8.4,2859,B
16416,140.0,12.6,7.2,9.2,2585,C
16417,140.0,12.7,7.3,9.3,2859,C
16418,140.0,11.6,7.2,8.8,2585,C
16419,140.0,11.7,7.3,8.9,2859,B
16420,140.0,13.1,7.5,9.6,2585,D
16421,140.0,13.1,7.5,9.6,2585,D
16422,140.0,13.3,7.6,9.7,2859,C
16423,140.0,13.3,7.6,9.7,2859,C
16424,140.0,12.1,7.5,9.2,2585,C
16425,140.0,12.1,7.5,9.2,2585,C
16426,140.0,12.3,7.6,9.3,2859,C
16427,140.0,12.3,7.6,9.3,2859,C
16428,140.0,10.9,7.4,8.7,2585,C
16429,140.0,10.9,7.4,8.7,2585,C
16430,140.0,11.1,7.5,8.8,2859,B
16431,140.0,11.1,7.5,8.8,2859,B
16432,140.0,9.5,7.4,8.2,2585,B
16433,140.0,9.5,7.4,8.2,2585,B
16434,140.0,9.6,7.5,8.3,2859,B
16435,140.0,9.6,7.5,8.3,2859,B
16436,140.0,11.1,7.5,8.8,2585,C
16437,140.0,11.1,7.5,8.8,2585,C
16438,140.0,11.2,7.6,8.9,2859,B
16439,140.0,11.2,7.6,8.9,2859,B
16440,140.0,9.6,7.5,8.3,2585,B
16441,140.0,9.6,7.5,8.3,2585,B
16442,140.0,9.7,7.6,8.4,2859,B
16443,140.0,9.7,7.6,8.4,2859,B
16444,140.0,12.6,7.2,9.2,2585,C
16445,140.0,12.7,7.3,9.3,3084,B
16446,140.0,11.6,7.2,8.8,2585,C
16447,140.0,11.7,7.3,8.9,3084,B
16448,140.0,13.1,7.5,9.6,2585,D
16449,140.0,13.1,7.5,9.6,2585,D
16450,140.0,13.3,7.6,9.7,3084,B
16451,140.0,13.3,7.6,9.7,3084,B
16452,140.0,12.1,7.5,9.2,2585,C
16453,140.0,12.1,7.5,9.2,2585,C
16454,140.0,12.3,7.6,9.3,3084,B
16455,140.0,12.3,7.6,9.3,3084,B
16456,140.0,10.9,7.4,8.7,2585,C
16457,140.0,10.9,7.4,8.7,2585,C
16458,140.0,11.1,7.5,8.8,3084,B
16459,140.0,11.1,7.5,8.8,3084,B
16460,140.0,9.5,7.4,8.2,2585,B
16461,140.0,9.5,7.4,8.2,2585,B
16462,140.0,9.6,7.5,8.3,3084,A
16463,140.0,9.6,7.5,8.3,3084,A
16464,140.0,11.1,7.5,8.8,2585,C
16465,140.0,11.1,7.5,8.8,2585,C
16466,140.0,11.2,7.6,8.9,3084,B
16467,140.0,11.2,7.6,8.9,3084,B
16468,140.0,9.6,7.5,8.3,2585,B
16469,140.0,9.6,7.5,8.3,2585,B
16470,140.0,9.7,7.6,8.4,3084,A
16471,140.0,9.7,7.6,8.4,3084,A
16472,140.0,12.6,7.2,9.2,2585,C
16473,140.0,12.7,7.3,9.3,2859,C
16474,140.0,11.6,7.2,8.8,2585,C
16475,140.0,11.7,7.3,8.9,2859,B
16476,140.0,13.1,7.5,9.6,2585,D
16477,140.0,13.1,7.5,9.6,2585,D
16478,140.0,13.3,7.6,9.7,2859,C
16479,140.0,13.3,7.6,9.7,2859,C
16480,140.0,12.1,7.5,9.2,2585,C
16481,140.0,12.1,7.5,9.2,2585,C
16482,140.0,12.3,7.6,9.3,2859,C
16483,140.0,12.3,7.6,9.3,2859,C
16484,140.0,10.9,7.4,8.7,2585,C
16485,140.0,10.9,7.4,8.7,2585,C
16486,140.0,11.1,7.5,8.8,2859,B
16487,140.0,11.1,7.5,8.8,2859,B
16488,140.0,9.5,7.4,8.2,2585,B
16489,140.0,9.5,7.4,8.2,2585,B
16490,140.0,9.6,7.5,8.3,2859,B
16491,140.0,9.6,7.5,8.3,2859,B
16492,140.0,11.1,7.5,8.8,2585,C
16493,140.0,11.1,7.5,8.8,2585,C
16494,140.0,11.2,7.6,8.9,2859,B
16495,140.0,11.2,7.6,8.9,2859,B
16496,140.0,9.6,7.5,8.3,2585,B
16497,140.0,9.6,7.5,8.3,2585,B
16498,140.0,9.7,7.6,8.4,2859,B
16499,140.0,9.7,7.6,8.4,2859,B
16500,140.0,12.6,7.2,9.2,2585,C
16501,140.0,12.7,7.3,9.3,2859,C
16502,140.0,11.6,7.2,8.8,2585,C
16503,140.0,11.7,7.3,8.9,2859,B
16504,140.0,13.1,7.5,9.6,2585,D
16505,140.0,13.1,7.5,9.6,2585,D
16506,140.0,13.3,7.6,9.7,2859,C
16507,140.0,13.3,7.6,9.7,2859,C
16508,140.0,12.1,7.5,9.2,2585,C
16509,140.0,12.1,7.5,9.2,2585,C
16510,140.0,12.3,7.6,9.3,2859,C
16511,140.0,12.3,7.6,9.3,2859,C
16512,140.0,10.9,7.4,8.7,2585,C
16513,140.0,10.9,7.4,8.7,2585,C
16514,140.0,11.1,7.5,8.8,2859,B
16515,140.0,11.1,7.5,8.8,2859,B
16516,140.0,9.5,7.4,8.2,2585,B
16517,140.0,9.5,7.4,8.2,2585,B
16518,140.0,9.6,7.5,8.3,2859,B
16519,140.0,9.6,7.5,8.3,2859,B
16520,140.0,11.1,7.5,8.8,2585,C
16521,140.0,11.1,7.5,8.8,2585,C
16522,140.0,11.2,7.6,8.9,2859,B
16523,140.0,11.2,7.6,8.9,2859,B
16524,140.0,9.6,7.5,8.3,2585,B
16525,140.0,9.6,7.5,8.3,2585,B
16526,140.0,9.7,7.6,8.4,2859,B
16527,140.0,9.7,7.6,8.4,2859,B
16528,140.0,12.6,7.2,9.2,2585,C
16529,140.0,12.7,7.3,9.3,3084,B
16530,140.0,11.6,7.2,8.8,2585,C
16531,140.0,11.7,7.3,8.9,3084,B
16532,140.0,13.1,7.5,9.6,2585,D
16533,140.0,13.1,7.5,9.6,2585,D
16534,140.0,13.3,7.6,9.7,3084,B
16535,140.0,13.3,7.6,9.7,3084,B
16536,140.0,12.1,7.5,9.2,2585,C
16537,140.0,12.1,7.5,9.2,2585,C
16538,140.0,12.3,7.6,9.3,3084,B
16539,140.0,12.3,7.6,9.3,3084,B
16540,140.0,10.9,7.4,8.7,2585,C
16541,140.0,10.9,7.4,8.7,2585,C
16542,140.0,11.1,7.5,8.8,3084,B
16543,140.0,11.1,7.5,8.8,3084,B
16544,140.0,9.5,7.4,8.2,2585,B
16545,140.0,9.5,7.4,8.2,2585,B
16546,140.0,9.6,7.5,8.3,3084,A
16547,140.0,9.6,7.5,8.3,3084,A
16548,140.0,11.1,7.5,8.8,2585,C
16549,140.0,11.1,7.5,8.8,2585,C
16550,140.0,11.2,7.6,8.9,3084,B
16551,140.0,11.2,7.6,8.9,3084,B
16552,140.0,9.6,7.5,8.3,2585,B
16553,140.0,9.6,7.5,8.3,2585,B
16554,140.0,9.7,7.6,8.4,3084,A
16555,140.0,9.7,7.6,8.4,3084,A
16556,95.0,8.6,6.4,7.2,2355,B
16557,95.0,8.6,6.4,7.2,2585,A
16558,95.0,8.7,6.5,7.3,2815,A
16559,95.0,8.3,6.1,6.9,2355,B
16560,95.0,8.3,6.1,6.9,2585,A
16561,95.0,8.4,6.2,7.0,2815,A
16562,95.0,7.7,5.8,6.5,2355,A
16563,95.0,7.7,6.0,6.6,2585,A
16564,95.0,7.8,6.0,6.7,2815,A+
16565,95.0,8.2,6.2,6.9,2585,A
16566,95.0,8.2,6.2,6.9,2859,A+
16567,95.0,7.9,5.9,6.6,2585,A
16568,95.0,7.9,5.9,6.6,2859,A+
16569,95.0,7.4,5.7,6.3,2585,A+
16570,95.0,7.4,5.7,6.3,2859,A+
16571,95.0,9.0,6.5,7.4,2355,B
16572,95.0,9.0,6.5,7.4,2585,B
16573,95.0,9.1,6.6,7.5,2815,A
16574,95.0,8.6,6.2,7.1,2355,B
16575,95.0,8.6,6.2,7.1,2585,A
16576,95.0,8.7,6.3,7.2,2815,A
16577,95.0,8.7,6.4,7.2,2585,A
16578,95.0,8.7,6.4,7.2,2859,A
16579,95.0,8.5,6.1,6.9,2585,A
16580,95.0,8.5,6.1,6.9,2859,A+
16581,95.0,9.4,6.7,7.7,2355,C
16582,95.0,9.4,6.7,7.7,2355,C
16583,95.0,9.4,6.7,7.7,2585,B
16584,95.0,9.4,6.7,7.7,2585,B
16585,95.0,9.5,6.8,7.8,2815,A
16586,95.0,9.5,6.8,7.8,2815,A
16587,95.0,9.0,6.5,7.4,2355,B
16588,95.0,9.0,6.5,7.4,2355,B
16589,95.0,9.0,6.5,7.4,2585,B
16590,95.0,9.0,6.5,7.4,2585,B
16591,95.0,9.1,6.5,7.5,2815,A
16592,95.0,9.1,6.5,7.5,2815,A
16593,95.0,9.2,6.5,7.5,2585,B
16594,95.0,9.2,6.5,7.5,2585,B
16595,95.0,9.2,6.5,7.5,2859,A
16596,95.0,9.2,6.5,7.5,2859,A
16597,95.0,8.9,6.2,7.2,2585,A
16598,95.0,8.9,6.2,7.2,2585,A
16599,95.0,8.9,6.2,7.2,2859,A
16600,95.0,8.9,6.2,7.2,2859,A
16601,95.0,7.9,6.7,7.2,2355,B
16602,95.0,7.9,6.7,7.2,2585,A
16603,95.0,8.1,6.9,7.3,2815,A
16604,95.0,7.6,6.5,6.9,2355,B
16605,95.0,7.6,6.5,6.9,2585,A
16606,95.0,7.7,6.6,7.0,2815,A
16607,95.0,7.6,6.5,6.9,2585,A
16608,95.0,7.6,6.5,6.9,2859,A+
16609,95.0,7.3,6.2,6.6,2585,A
16610,95.0,7.3,6.2,6.6,2859,A+
16611,95.0,8.3,7.0,7.5,2355,B
16612,95.0,8.3,7.0,7.5,2355,B
16613,95.0,8.3,7.0,7.5,2585,B
16614,95.0,8.3,7.0,7.5,2585,B
16615,95.0,8.4,7.1,7.6,2815,A
16616,95.0,8.4,7.1,7.6,2815,A
16617,95.0,8.0,6.7,7.2,2355,B
16618,95.0,8.0,6.7,7.2,2355,B
16619,95.0,8.0,6.7,7.2,2585,A
16620,95.0,8.0,6.7,7.2,2585,A
16621,95.0,8.1,6.8,7.3,2815,A
16622,95.0,8.1,6.8,7.3,2815,A
16623,95.0,7.9,6.8,7.2,2585,A
16624,95.0,7.9,6.8,7.2,2585,A
16625,95.0,7.9,6.8,7.2,2859,A
16626,95.0,7.9,6.8,7.2,2859,A
16627,95.0,7.6,6.5,6.9,2585,A
16628,95.0,7.6,6.5,6.9,2585,A
16629,95.0,7.6,6.5,6.9,2859,A+
16630,95.0,7.6,6.5,6.9,2859,A+
16631,95.0,8.6,6.1,7.0,2185,B
16632,95.0,8.6,6.4,7.2,2355,B
16633,95.0,8.6,6.4,7.2,2585,A
16634,95.0,8.7,6.5,7.3,2815,A
16635,95.0,8.2,5.8,6.7,2185,B
16636,95.0,8.3,6.1,6.9,2355,B
16637,95.0,8.3,6.1,6.9,2585,A
16638,95.0,8.4,6.2,7.0,2815,A
16639,95.0,8.2,6.2,6.9,2585,A
16640,95.0,8.2,6.2,6.9,2859,A+
16641,95.0,7.9,5.9,6.6,2585,A
16642,95.0,7.9,5.9,6.6,2859,A+
16643,95.0,9.0,6.3,7.3,2185,C
16644,95.0,9.0,6.5,7.4,2355,B
16645,95.0,9.0,6.5,7.4,2585,B
16646,95.0,9.1,6.6,7.5,2815,A
16647,95.0,8.6,6.0,7.0,2185,B
16648,95.0,8.6,6.2,7.1,2355,B
16649,95.0,8.6,6.2,7.1,2585,A
16650,95.0,8.7,6.3,7.2,2815,A
16651,95.0,8.7,6.4,7.2,2585,A
16652,95.0,8.7,6.4,7.2,2859,A
16653,95.0,8.5,6.1,6.9,2585,A
